"","person","speech","syllables","wordsyl","pol","readability","wc"
"282","Donald Trump","And, most people, many people, apologized to me.",14,8,0,4.35375,1.75
"283","Donald Trump","I don’t think you’d even be talking about illegal immigration if it weren’t for me.",24,15,-0.235702260395516,6.48,1.6
"284","Donald Trump","So, we have a country of laws, they’re going to go out, and they’ll come back if they deserve to come back.",25,22,0,6.69727272727273,1.13636363636364
"285","Donald Trump","If they’ve had a bad record, if they’ve been arrested, if they’ve been in jail, they’re never coming back.",24,19,-0.208514414057075,7.90157894736842,1.26315789473684
"286","Donald Trump","We’re going to have a country again.",10,7,0,0.91,1.42857142857143
"287","Donald Trump","Right now, we don’t have a country, we don’t have a border, and we’re going to do something about it, and it can be done with proper management, and it can be done with heart.",43,35,0.324442842261525,13.8334285714286,1.22857142857143
"288","Donald Trump","By the way, I agree with — with what Chris is saying, but, I will say this.",17,16,0,2.46625,1.0625
"289","Donald Trump","Illegal immigration is costing us more than $two hundred billion dollars a year just to maintain what we have.",29,19,-0.229415733870562,10.3805263157895,1.52631578947368
"290","Donald Trump","Well, I have to tell you, I hear phenomenal things.",13,10,0.632455532033676,1.939,1.3
"291","Donald Trump","I hear your wife is a lovely woman|",10,8,0.353553390593274,-1.53375,1.25
"292","Donald Trump","I don’t know her, and this is a total mischaracterization|",17,10,0,5.236,1.7
"293","Donald Trump","No, I won’t do that, because I’ve said nothing wrong.",12,10,-0.288675134594813,1.939,1.2
"294","Donald Trump","But I do hear she’s a lovely woman.",10,8,0.333333333333333,-2.1225,1.25
"295","Donald Trump","Jeb said that they come into our country as an act of love.",15,13,0.277350098112615,1.73615384615385,1.15384615384615
"296","Donald Trump","With all of the problems we that we have, in so many instances — we have wonderful people coming in.",26,19,0,7.40578947368421,1.36842105263158
"297","Donald Trump","But with all of the problems — this is not an act of love.",14,13,-0.554700196225229,0.649230769230769,1.07692307692308
"298","Donald Trump","He’s weak on immigration — by the way, in favor of Common Core, which is also a disaster, but weak on immigration.",32,21,-0.426401432711221,8.58285714285714,1.52380952380952
"299","Donald Trump","He doesn’t get my vote.",5,5,0,-2.916,1
"300","Donald Trump","Not with this intensity.",7,4,0,4.12,1.75
"301","Donald Trump","As I said, we are spending $two hundred billion — we are spending $two hundred billion a year on maintaining what we have.",30,22,0,9.90863636363637,1.36363636363636
"302","Donald Trump","We will move them out.",5,5,0,-2.916,1
"303","Donald Trump","The great ones will come back, the good ones will come back.",12,12,0.577350269189626,3.0175,1
"304","Donald Trump","They’ll be expedited, they’ll be back, they’ll come back legally.",15,10,0,7.12,1.5
"305","Donald Trump","We’ll have a country — they’ll come back, legally.",11,8,0.316227766016838,4.35375,1.375
"306","Donald Trump","Well, I think it’s wonderful and all, but I did it a little bit half-heartedly, but I do mean it to a large extent.",31,24,0.353009043248731,7.4475,1.29166666666667
"307","Donald Trump","We have a country, where, to assimilate, you have to speak English.",17,12,0,4.98,1.41666666666667
"308","Donald Trump","And I think that where he was, and the way it came out didn’t sound right to me.",18,18,0.229415733870562,3.27,1
"309","Donald Trump","We have to have assimilation — to have a country, we have to have assimilation.",23,14,0,6.42857142857143,1.64285714285714
"310","Donald Trump","I’m not the first one to say this, Dana.",10,9,0,-1.75333333333333,1.11111111111111
"311","Donald Trump","We’ve had many people over the years, for many, many years, saying the same thing.",21,15,0,5.852,1.4
"312","Donald Trump","This is a country where we speak English, not Spanish.",13,10,0,3.823,1.3
"313","Donald Trump","This is a reporter, not a high school kid.",11,9,0,-0.183333333333334,1.22222222222222
"314","Donald Trump","Well, first of all, the — the fourteenth Amendment says very, very clearly to a lot of great legal scholars — not television scholars, but legal scholars — that it is wrong.",43,29,1.15131109669772,14.8334482758621,1.48275862068966
"315","Donald Trump","It can be corrected with an act of Congress, probably doesn’t even need that.",20,14,0,6.09214285714286,1.42857142857143
"316","Donald Trump","A woman gets pregnant.",6,4,0,1.765,1.5
"317","Donald Trump","She’s nine months, she walks across the border, she has the baby in the United States, and we take care of the baby for eighty five years.",34,27,0,10.7355555555556,1.25925925925926
"318","Donald Trump","I don’t think so.",4,4,0,-5.3,1
"319","Donald Trump","And by the way, Mexico and almost every other country anywhere in the world doesn’t have that.",25,17,0,7.84941176470588,1.47058823529412
"320","Donald Trump","We’re the only ones dumb enough, stupid enough to have it.",15,11,0,3.33818181818182,1.36363636363636
"321","Donald Trump","And people — and by the way, this is not just with respect to Mexico.",18,14,-0.267261241912424,3.06428571428572,1.28571428571429
"322","Donald Trump","They are coming from Asia to have babies here, and all of a sudden, we have to take care of the babies for the life of the baby.",34,28,0,9.055,1.21428571428571
"323","Donald Trump","The fourteenth Amendment, it reads properly, you can go and — it’s probably going to be have to be check — go through a process of court, probably ends up at the Supreme Court, but there are a lot of great legal scholars that say that is not correct.",62,47,0.404145188432738,21.5112765957447,1.31914893617021
"324","Donald Trump","And in my opinion, it makes absolutely no — we’re the only — one of the only countries, we’re going to take care of those babies for seventy, seventy five, eighty, ninety years?",47,31,0,14.5812903225806,1.51612903225806
"325","Donald Trump","I don’t think so.",4,4,0,-5.3,1
"326","Donald Trump","I agree one hundred percent, by the way, with Carly on the fact that the Democrats do not want to solve this problem, for the obvious reasons, but they do not.",41,31,-0.179605302026775,12.91,1.32258064516129
"327","Donald Trump","But I believe that a reading of the fourteenth Amendment allows you to have an interpretation where this is not legal and where it can’t be done.",38,27,0,12.48,1.40740740740741
"328","Donald Trump","I’ve seen both sides, but some of the greatest scholars agree with me, without having to go through Congress.",25,19,0.223606797749979,9.63684210526316,1.31578947368421
"329","Donald Trump","If you do go through Congress, you can absolutely solve the problem.",17,12,-0.288675134594813,6.1575,1.41666666666667
"330","Donald Trump","That’s true, sure.",3,3,0,0.48,1
"331","Donald Trump","— let me — well, let me just explain.",8,7,0.377964473009227,-1.10857142857143,1.14285714285714
"332","Donald Trump","The head of the Yale Business School, Jeffrey Sonnenfeld, wrote a paper recently, one of the worst tenures for a CEO that he has ever seen, ranked one of the top twenty in the history of business.",50,37,0,16.8010810810811,1.35135135135135
"333","Donald Trump","The company is a disaster and continues to be a disaster.",19,11,-0.603022689155527,3.76636363636364,1.72727272727273
"334","Donald Trump","They still haven’t recovered.",7,4,0,8.83,1.75
"335","Donald Trump","In fact, today, on the front page of the Wall Street Journal, they fired another twenty five or thirty thousand people saying we still haven’t recovered from the catastrophe.",43,29,-0.182574185835055,15.9703448275862,1.48275862068966
"336","Donald Trump","When Carly says the revenues went up, that’s because she bought Compaq, it was a terrible deal, and it really led to the destruction of the company.",39,27,-0.188982236504614,12.48,1.44444444444444
"337","Donald Trump","Now one other company before that was Lucent.",13,8,0,4.35375,1.625
"338","Donald Trump","Carly was at Lucent before that.",9,6,0,1.98,1.5
"339","Donald Trump","And Lucent turned out to be a catastrophe also.",14,9,-0.333333333333333,2.95666666666667,1.55555555555556
"340","Donald Trump","So I only say this.",6,5,0,-5.742,1.2
"341","Donald Trump","She can’t run any of my companies.",10,7,0,-0.435714285714283,1.42857142857143
"342","Donald Trump","That I can tell you.",5,5,0,-4.8,1
"343","Donald Trump","I never filed for bankruptcy.",8,5,0,3.678,1.6
"344","Donald Trump","I’ll tell you why; it’s very simple.",9,7,0,-0.435714285714283,1.28571428571429
"345","Donald Trump","I’ve made over $ten billion.",7,5,0,0.852,1.4
"346","Donald Trump","I had a casino company — Caesars just filed for bankruptcy.",17,10,0,5.707,1.7
"347","Donald Trump","Chris will tell you — it’s not Chris’ fault either — but almost everybody in Atlantic City is either in trouble or filed for — maybe I’ll blame Chris.",37,26,-0.188982236504614,12.4026923076923,1.42307692307692
"348","Donald Trump","Wait a minute, Carly.",6,4,0,-0.59,1.5
"349","Donald Trump","Wait.",1,1,0,-2.09,1
"350","Donald Trump","I let you speak.",4,4,0,-5.3,1
"351","Donald Trump","Atlantic City is a disaster, and I did great in Atlantic City.",20,12,0,3.8025,1.66666666666667
"352","Donald Trump","I knew when to get out.",6,6,0,-5.085,1
"353","Donald Trump","My timing was great.",5,4,0.5,-0.59,1.25
"354","Donald Trump","And I got a lot of credit for it.",10,9,0,-4.37,1.11111111111111
"355","Donald Trump","Many of the great business people that you know — and Carl Icon is going to work with me on making great deals for this country.",32,25,0.6,10.0984,1.28
"356","Donald Trump","But whether it’s Carl or so many others that we read about all the time.",19,15,0,3.654,1.26666666666667
"357","Donald Trump","Well, I’d like to respond, I’d like to respond.",11,9,0.904534033733291,0.863333333333333,1.22222222222222
"358","Donald Trump","Well, I think the thing about the flat tax, I know it very well.",16,14,0.748331477354788,1.71857142857143,1.14285714285714
"359","Donald Trump","What I don’t like is that if you make $two hundred million a year, you pay ten percent, you’re paying very little relatively to somebody that’s making $fifty thousand a year, and has to hire H&R Block to do the — because it’s so complicated.",60,44,0,20.3734090909091,1.36363636363636
"360","Donald Trump","One thing I’ll say to Ben is that we’ve had a graduated tax system for many years, so it’s not a socialistic thing.",31,23,0,8.09086956521739,1.34782608695652
"361","Donald Trump","What I’d like to do, and I’ll be putting in the plan in about two weeks, and I think people are going to like it, it’s a major reduction in taxes.",39,31,0.342997170285018,10.6309677419355,1.25806451612903
"362","Donald Trump","It’s a major reduction for the middle class.",12,8,0,3.17625,1.5
"363","Donald Trump","The hedge fund guys won’t like me as much as they like me right now.",15,15,0.5,2.398,1
"364","Donald Trump","I know them all, but they’ll pay more.",8,8,0,-0.945,1
"365","Donald Trump","I know people that are making a tremendous amount of money and paying virtually no tax, and I think it’s unfair.",30,21,0,9.03142857142857,1.42857142857143
"366","Donald Trump","Well, I heard Hugh Hewitt, a nice man, he apologized because he actually said that we had a misunderstanding.",31,19,0.229415733870562,9.63684210526316,1.63157894736842
"367","Donald Trump","And he said today that Donald Trump is maybe the best interview there is anywhere that he has ever done.",28,20,0.447213595499958,8.352,1.4
"368","Donald Trump","Now unless he was just saying that on CNN to be nice, but he did say that|",17,17,0.242535625036333,2.58529411764706,1
"369","Donald Trump","And we had a legitimate misunderstanding in terms of his pronunciation of a word.",24,14,-0.267261241912424,8.11071428571428,1.71428571428571
"370","Donald Trump","But I would say just|",5,5,0,-3.858,1
"371","Donald Trump","Well, I think it was.",5,5,0.447213595499958,-4.8,1
"372","Donald Trump","And he actually said that.",8,5,0,0.852,1.6
"373","Donald Trump","Did you say that?",4,4,0,-4.1225,1
